 Q,X,reg5,reg7,income,gender,age,edu1,edu2,occ,group,answered1,time1,pq1,pq2,pq3,pq4,pq5,pq6,pq7,pq8,pq9,pq10,z2,answered2,time2,q1,q2,q3,q4,q5,q6,q7,q8,q9
159,1392,1,1,1.650833333,2,83,3,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
160,1395,1,1,2.2225,2,65,1,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
161,1406,1,1,4.5475,1,46,3,2,5,1,,,,,,,,,,,,,,,,,,,,,,,,
162,1425,1,1,9.36,1,39,4,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,
163,1446,1,1,11,1,54,4,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
164,1464,1,1,2.944166667,1,81,4,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
165,1465,1,1,2.944166667,2,78,3,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
166,1469,1,1,8.300833333,2,48,4,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,
167,1470,1,1,8.300833333,1,21,3,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,
168,1472,1,1,11,1,51,4,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,
169,1480,1,1,9.501666667,1,48,4,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,
170,1489,1,1,8.149166667,2,59,3,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,
171,1492,1,1,1.5125,2,68,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
172,1495,1,1,5.370833333,1,22,3,2,5,1,,,,,,,,,,,,,,,,,,,,,,,,
173,1504,1,1,9.098333333,1,49,4,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,
174,1510,1,1,11,1,46,4,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,
175,1517,1,1,6.793333333,2,82,1,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
176,1525,1,1,11,1,56,5,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,
177,1527,1,1,11,2,27,4,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,
178,1540,1,1,3.993333333,2,38,4,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
179,1562,1,1,7.194166667,2,61,3,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
180,1563,1,1,7.194166667,2,34,4,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,
181,1564,1,1,7.194166667,2,31,4,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,
182,1589,1,1,2.874166667,1,81,6,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
183,1590,1,1,2.874166667,2,79,6,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
184,1591,1,1,2.874166667,2,46,4,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,
185,1593,1,1,1.075,2,74,6,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
186,1596,1,1,5.6925,2,41,3,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,
187,1607,1,1,3.442,1,36,3,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
188,1620,1,1,2.6525,1,25,3,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
189,1637,1,1,2.831666667,1,51,3,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
190,1640,1,1,1.765,2,75,1,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
191,1649,1,1,8.316666667,2,32,4,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,
192,1661,1,1,11,1,79,6,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
193,1663,1,1,11,1,51,4,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,
194,1707,1,1,1.778333333,2,68,6,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
195,1726,1,1,1.821666667,2,51,6,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,
196,1727,1,1,1.821666667,1,23,4,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,
197,1742,1,1,3.081666667,1,71,6,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,
198,1762,1,1,6.913333333,1,54,3,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,
199,1763,1,1,6.913333333,2,51,6,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
200,1784,1,1,1.555,1,24,4,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,
201,1801,1,1,6.655833333,1,29,4,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,
202,1836,1,1,3.885833333,1,51,3,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
203,1838,1,1,3.885833333,2,25,3,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,
204,1847,1,1,1.745,1,66,1,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
205,1853,1,1,7.236666667,1,68,1,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
206,1868,1,1,4.535,2,22,4,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,
207,1871,1,1,4.535,1,77,6,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
208,1886,1,1,0.815833333,1,93,6,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
209,1888,1,1,1.0625,1,87,3,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
210,1895,1,1,3.438333333,2,29,4,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,
211,1896,1,1,5.089166667,1,55,1,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
212,1922,1,1,0.793333333,1,75,3,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
213,1925,1,1,3.9125,2,29,4,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,
214,1938,1,1,11,1,51,4,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,
215,1946,1,1,4.108333333,2,31,4,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,
216,1960,1,1,5.595,2,74,3,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
217,1967,1,1,3.2775,1,56,3,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
218,1976,1,1,3.460833333,1,29,4,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,
219,1993,1,1,5.700833333,1,32,4,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,
220,1999,1,1,6.080833333,1,41,4,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,
221,2008,1,1,3.9475,1,42,3,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
222,2012,1,1,3.7725,1,78,4,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
223,2019,1,1,11,1,45,4,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,
224,2026,1,1,1.951666667,2,32,3,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
225,2028,1,1,2.663333333,1,22,3,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
226,2040,1,1,3.878333333,1,40,4,2,5,1,,,,,,,,,,,,,,,,,,,,,,,,
227,2059,1,1,2.530833333,1,67,3,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
228,2069,1,1,6.7925,2,53,3,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
229,2070,1,1,6.7925,1,31,4,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,
230,2074,1,1,9.02,1,36,4,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,
231,2078,1,1,5.228333333,1,29,4,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,
232,2087,1,1,11,2,56,4,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
233,2092,1,1,2.855,2,68,1,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
234,2095,1,1,1.418333333,2,59,1,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,
235,2098,1,1,3.435,1,32,4,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,
236,2109,1,1,0.623333333,2,72,6,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
237,2116,1,1,1.675833333,2,78,1,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
238,2119,1,1,0.725833333,2,69,1,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
239,2125,1,1,8.960833333,1,43,4,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,
240,2139,1,1,1.566666667,2,69,1,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
241,2165,1,1,6.894166667,2,61,4,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
242,2168,1,1,3.12,1,29,4,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
243,2175,1,1,5.361666667,2,49,3,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
244,2176,1,1,5.361666667,2,26,4,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,
245,2181,1,1,2.4375,2,44,3,2,5,1,,,,,,,,,,,,,,,,,,,,,,,,
246,2189,1,1,9.694166667,2,26,4,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,
247,2192,1,1,4.353333333,2,66,3,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
248,2211,1,1,1.981666667,2,53,3,2,5,1,,,,,,,,,,,,,,,,,,,,,,,,
249,2213,1,1,1.981666667,2,22,4,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,
250,2216,1,1,6.264166667,1,23,4,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,
251,2235,1,1,9.5,1,46,4,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,
252,2239,1,1,7.4025,1,58,3,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
253,2240,1,1,7.4025,2,55,3,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
254,2242,1,1,7.4025,2,28,4,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,
255,2250,1,1,0.505,2,79,1,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
256,2261,1,1,0.666666667,2,76,1,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
257,2270,1,1,6.640833333,1,20,3,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,
258,3013,1,1,2.29,2,26,4,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,
259,3266,1,1,4.91,2,33,4,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,
260,4330,1,1,6.526666667,1,40,3,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
261,4656,1,1,4.34,2,27,4,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,
262,5318,1,1,1.665,2,68,1,2,5,1,,,,,,,,,,,,,,,,,,,,,,,,
263,5500,1,1,2.13,1,37,4,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
264,6135,1,1,1.164166667,2,60,1,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
265,6302,1,1,2.051666667,1,22,4,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,
266,6494,1,1,11,2,24,4,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,
267,6497,1,1,3.445833333,1,43,3,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
268,6661,1,1,4.095833333,1,44,5,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,
269,6662,1,1,4.095833333,2,38,5,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
270,7192,1,1,6.016666667,2,51,6,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
271,7465,1,1,3.626666667,2,22,4,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,
272,7588,1,1,4.824166667,1,93,4,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
273,8158,1,1,1.678333333,2,23,3,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
274,8396,1,1,5.336666667,2,89,6,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
275,8897,1,1,7.5475,2,36,4,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,
276,9185,1,1,7.446666667,2,34,4,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,
277,9266,1,1,0.995,2,25,4,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
278,10228,1,1,6.675,1,36,4,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,
279,10908,1,1,4.3675,2,31,4,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
280,12675,1,1,1.265,2,37,4,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,
281,12691,1,1,0.990833333,1,79,3,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
282,12801,1,1,7.060833333,1,36,4,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,
283,13246,1,1,5.818333333,2,70,6,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
284,13247,1,1,5.818333333,1,41,3,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
285,13276,1,1,0.290833333,2,79,6,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
286,13326,1,1,0.789166667,2,77,6,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
287,13334,1,1,2.163333333,1,67,3,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
288,13343,1,1,4.190833333,2,49,3,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
289,13441,1,1,0.4775,2,89,6,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,
290,13521,1,1,6.624166667,2,36,4,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,
291,13522,1,1,6.624166667,1,33,4,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,
292,13537,1,1,5.155833333,2,60,3,2,5,1,,,,,,,,,,,,,,,,,,,,,,,,
293,13545,1,1,2.175,1,80,3,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
294,13548,1,1,5.564166667,2,60,4,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
295,13554,1,1,3.091666667,2,69,6,0,5,1,,,,,,,,,,,,,,,,,,,,,,,,
296,13556,1,1,1.431666667,1,68,3,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
297,13646,1,1,1.306666667,2,72,1,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
298,13649,1,1,5.0225,2,42,3,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,
299,13653,1,1,4.438333333,2,71,4,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
300,13658,1,1,5.898333333,1,30,4,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
301,13659,1,1,5.898333333,1,29,4,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,
302,13661,1,1,3.370833333,1,63,6,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
303,13996,1,1,0.573333333,2,78,6,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
304,13998,1,1,1.844166667,1,67,3,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
305,14107,1,1,2.485833333,2,61,1,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
306,14110,1,1,1.650833333,2,62,4,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
307,14224,1,1,6.1025,2,49,3,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
308,14228,1,1,3.348333333,1,43,4,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,
309,14233,1,1,0.854166667,2,80,1,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
310,14528,1,1,0.449166667,2,85,3,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
311,14977,1,1,1.139166667,2,64,1,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,
312,15065,1,1,0.849166667,2,73,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
313,15121,1,1,8.1,1,53,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,
314,15122,1,1,8.1,2,52,3,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
315,15166,1,1,3.575,2,57,6,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
316,15169,1,1,0.884166667,2,85,6,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
317,15171,1,1,9.903333333,1,41,5,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,
318,15371,1,1,2.613333333,1,81,4,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
319,15372,1,1,2.613333333,2,75,3,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
320,15687,1,1,5.514166667,2,48,3,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
321,15688,1,1,5.514166667,2,23,4,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
322,15690,1,1,2.310833333,1,66,6,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
323,15754,1,1,1.9975,1,47,3,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
324,15884,1,1,5.614166667,1,43,4,2,5,1,,,,,,,,,,,,,,,,,,,,,,,,
325,16067,1,1,1.165833333,2,83,6,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
326,16198,1,1,0.65,2,67,6,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
327,16201,1,1,5.970833333,1,42,5,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,
328,16379,1,1,2.2125,1,39,6,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,
329,16612,1,1,0.364166667,2,88,6,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
330,144,3,2,2.57,1,30,4,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
331,349,3,2,3.91,2,71,1,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
332,645,3,2,1.245833333,2,63,1,0,5,1,,,,,,,,,,,,,,,,,,,,,,,,
333,699,3,2,9.7175,2,44,4,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,
334,763,3,2,9.036666667,2,27,3,2,5,1,,,,,,,,,,,,,,,,,,,,,,,,
335,821,3,2,3.166666667,2,57,1,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
336,822,3,2,6.01,2,31,3,2,9,1,,,,,,,,,,,,,,,,,,,,,,,,
337,1084,3,2,4.725,2,40,4,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
338,1122,3,2,3.191666667,1,22,4,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,
339,1143,3,2,3.058333333,2,38,4,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,
340,1362,2,2,11,2,27,4,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
341,1363,2,2,11,2,24,4,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,
342,1381,3,2,5.933333333,1,53,3,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
343,1383,3,2,1.785833333,2,26,3,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
344,1545,3,2,8.8875,2,61,3,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
345,1629,3,2,1.645,2,49,3,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
346,1666,3,2,0,1,60,4,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,
347,1670,3,2,0,1,22,3,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,
348,1703,3,2,5.486666667,1,45,5,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,
349,1773,3,2,1.093333333,2,80,1,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
350,1907,3,2,2.14,2,69,1,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,
351,1909,3,2,0.5175,2,82,6,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
352,3217,3,2,11,2,61,3,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
353,3522,2,2,1.45,1,83,6,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
354,3915,3,2,1.510833333,1,75,3,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
355,3976,2,2,5.1275,2,40,3,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
356,4012,2,2,1.905833333,2,35,3,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
357,4046,2,2,5.783333333,2,49,3,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
358,4058,2,2,0.620833333,2,78,6,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
359,4064,2,2,5.000833333,2,43,3,2,5,1,,,,,,,,,,,,,,,,,,,,,,,,
360,4078,2,2,5.7075,2,53,1,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
361,4119,2,2,4.690833333,1,56,4,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
362,4130,2,2,4.065,2,35,4,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,
363,4138,2,2,1.860833333,2,85,1,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
364,4147,2,2,6.21325,1,36,4,2,5,1,,,,,,,,,,,,,,,,,,,,,,,,
365,4152,2,2,5.76,1,64,3,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
366,4162,2,2,8.765833333,1,23,3,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
367,4164,2,2,4.618333333,2,49,4,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
368,4186,2,2,4.566666667,1,48,3,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
369,4193,2,2,5.3275,1,52,4,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
370,4206,3,2,2.703333333,1,75,6,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
371,4216,2,2,2.785,2,60,6,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
372,4221,2,2,2.01,1,20,3,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,
373,4231,2,2,1.34,2,77,1,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
374,4240,2,2,5.186666667,1,51,3,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
375,4254,2,2,0.635,2,76,1,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
376,4261,2,2,1.37,1,70,6,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
377,4262,2,2,1.37,2,66,6,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
378,4272,2,2,3.0025,1,61,4,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
379,4274,2,2,3.0025,2,30,4,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,
380,4283,2,2,3.7525,2,80,6,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
381,4288,2,2,1.733333333,2,69,6,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
382,4340,2,2,1.034166667,2,67,3,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
383,4350,2,2,5.955833333,2,59,3,2,9,1,,,,,,,,,,,,,,,,,,,,,,,,
384,4351,2,2,5.955833333,1,61,3,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
385,4354,2,2,9.230833333,1,46,4,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,
386,4366,2,2,4.47,2,49,4,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,
387,4376,2,2,0.929166667,1,81,3,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
388,4384,2,2,3.79,2,45,3,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
389,4398,2,2,6.58,2,51,3,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
390,4404,2,2,3.783333333,1,43,3,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
391,4412,2,2,6.719166667,1,51,3,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
392,4439,2,2,8.8375,2,21,3,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,
393,4491,2,2,3.759166667,2,40,3,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
394,4498,2,2,4.5125,2,61,6,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
395,4514,2,2,2.189166667,1,59,6,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
396,4523,2,2,1.809166667,1,72,3,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
397,4539,2,2,3.4975,2,55,4,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,
398,4546,2,2,4.1475,2,42,3,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
399,4555,2,2,3.025833333,1,43,4,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,
400,4570,2,2,5.255833333,1,41,4,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,
401,4580,2,2,7.036666667,1,20,3,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,
402,4591,2,2,2.245,1,23,4,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,
403,4615,2,2,3.185833333,1,32,4,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,
404,4617,2,2,5.3975,2,41,3,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
405,4636,2,2,5.095833333,2,35,3,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
406,4651,5,2,3.853333333,1,64,6,2,9,1,,,,,,,,,,,,,,,,,,,,,,,,
407,4653,5,2,0.995833333,2,64,6,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,
408,4667,3,2,4.510833333,2,52,6,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
409,4671,5,2,7.484166667,1,26,4,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,
410,4682,3,2,5.175833333,2,32,4,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,
411,4694,5,2,0.3275,2,71,6,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
412,4709,5,2,1.603333333,2,75,1,2,6,1,,,,,,,,,,,,,,,,,,,,,,,,
413,4716,5,2,2.5675,1,36,3,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
414,4727,5,2,1.670833333,1,80,6,2,6,1,,,,,,,,,,,,,,,,,,,,,,,,
415,4730,5,2,7.448333333,1,58,4,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,
416,5098,3,2,4.765833333,1,37,4,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,
417,5542,3,2,1.349166667,2,74,1,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
418,5984,3,2,11,2,45,4,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,
419,6129,3,2,4.349166667,1,40,5,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,
420,6142,3,2,2.22,2,77,1,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
421,6157,3,2,4.580833333,1,56,3,2,8,1,,,,,,,,,,,,,,,,,,,,,,,,
422,6163,3,2,2.5725,1,54,4,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
423,6166,3,2,2.2125,1,89,1,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
424,6168,3,2,4.309166667,1,70,3,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
425,6171,3,2,3.005,2,65,3,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
426,6187,3,2,1.8,2,68,6,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,
427,6238,3,2,3.676666667,2,42,3,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,
428,6249,3,2,1.216666667,1,75,6,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
429,6263,3,2,5.986666667,2,28,4,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,
430,6272,3,2,1.954166667,1,73,6,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
431,6289,3,2,5.906666667,2,42,3,2,6,1,,,,,,,,,,,,,,,,,,,,,,,,
432,6326,3,2,2.955833333,2,79,6,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
433,6330,3,2,4.818333333,2,69,1,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
434,6351,3,2,3.584166667,2,64,1,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
